,level,top_name,second_name,third_name,top_value,second_value,third_value
496,1.0,Home & Outdoor,Bedroom,,0.3530090432487313,0.044455422447438706,
497,2.0,Home & Outdoor,Bedroom,Bedding,0.3530090432487313,0.044455422447438706,0.0
498,0.0,Dairy & Chilled,,,0.15689290811054724,,
499,1.0,Dairy & Chilled,Deli & Cooked Meat,,0.15689290811054724,0.3144854510165755,
500,2.0,Dairy & Chilled,Deli & Cooked Meat,Kimchi,0.15689290811054724,0.3144854510165755,0.5345224838248488
501,2.0,Dairy & Chilled,Deli & Cooked Meat,Sliced & Cooked Meat,0.15689290811054724,0.3144854510165755,0.8017837257372732
502,2.0,Dairy & Chilled,Deli & Cooked Meat,Cold Cuts,0.15689290811054724,0.3144854510165755,0.0
503,2.0,Dairy & Chilled,Deli & Cooked Meat,Cured Meats,0.15689290811054724,0.3144854510165755,0.2672612419124244
504,1.0,Dairy & Chilled,Yoghurt,,0.15689290811054724,0.628970902033151,
505,2.0,Dairy & Chilled,Yoghurt,Single Pots,0.15689290811054724,0.628970902033151,0.5345224838248488
506,2.0,Dairy & Chilled,Yoghurt,Multipacks,0.15689290811054724,0.628970902033151,0.2672612419124244
507,2.0,Dairy & Chilled,Yoghurt,Yoghurt Drinks,0.15689290811054724,0.628970902033151,0.8017837257372732
508,2.0,Dairy & Chilled,Yoghurt,Big Pots,0.15689290811054724,0.628970902033151,0.0
509,1.0,Dairy & Chilled,"Milk, Butter, Eggs",,0.15689290811054724,0.4193139346887673,
510,2.0,Dairy & Chilled,"Milk, Butter, Eggs","Butter, Spreads & Margarine",0.15689290811054724,0.4193139346887673,0.0
511,2.0,Dairy & Chilled,"Milk, Butter, Eggs",Cream,0.15689290811054724,0.4193139346887673,0.13483997249264842
512,2.0,Dairy & Chilled,"Milk, Butter, Eggs",Fresh Milk,0.15689290811054724,0.4193139346887673,0.5393598899705937
513,2.0,Dairy & Chilled,"Milk, Butter, Eggs",Eggs,0.15689290811054724,0.4193139346887673,0.40451991747794525
514,2.0,Dairy & Chilled,"Milk, Butter, Eggs",Cultured Milk,0.15689290811054724,0.4193139346887673,0.26967994498529685
515,2.0,Dairy & Chilled,"Milk, Butter, Eggs",Soy & Dairy Free,0.15689290811054724,0.4193139346887673,0.674199862463242
516,1.0,Dairy & Chilled,Tofu,,0.15689290811054724,0.5241424183609592,
517,2.0,Dairy & Chilled,Tofu,Tau Kwa,0.15689290811054724,0.5241424183609592,0.0
518,1.0,Dairy & Chilled,"Chilled Meals, Soup & Pasta",,0.15689290811054724,0.20965696734438366,
519,2.0,Dairy & Chilled,"Chilled Meals, Soup & Pasta",Fresh Pasta,0.15689290811054724,0.20965696734438366,0.3651483716701107
520,2.0,Dairy & Chilled,"Chilled Meals, Soup & Pasta",Chilled Ready Meals,0.15689290811054724,0.20965696734438366,0.0
521,2.0,Dairy & Chilled,"Chilled Meals, Soup & Pasta",Fresh Noodles,0.15689290811054724,0.20965696734438366,0.18257418583505536
522,2.0,Dairy & Chilled,"Chilled Meals, Soup & Pasta",Fresh Soup,0.15689290811054724,0.20965696734438366,0.7302967433402214
523,2.0,Dairy & Chilled,"Chilled Meals, Soup & Pasta",Fresh Pasta Sauce,0.15689290811054724,0.20965696734438366,0.5477225575051661
524,1.0,Dairy & Chilled,Chilled Desserts,,0.15689290811054724,0.10482848367219183,
525,1.0,Dairy & Chilled,Cheese,,0.15689290811054724,0.0,
526,2.0,Dairy & Chilled,Cheese,Brie & Camembert,0.15689290811054724,0.0,0.08451542547285165
527,2.0,Dairy & Chilled,Cheese,Cheese Spread & Snacks,0.15689290811054724,0.0,0.1690308509457033
528,2.0,Dairy & Chilled,Cheese,Feta & Goats Cheese,0.15689290811054724,0.0,0.3380617018914066
529,2.0,Dairy & Chilled,Cheese,Blue Cheese,0.15689290811054724,0.0,0.0
530,2.0,Dairy & Chilled,Cheese,Soft & Semi Soft Cheese,0.15689290811054724,0.0,0.5916079783099616
531,2.0,Dairy & Chilled,Cheese,Hard Cheese,0.15689290811054724,0.0,0.4225771273642583
532,2.0,Dairy & Chilled,Cheese,Cream & Cottage Cheese,0.15689290811054724,0.0,0.253546276418555
533,2.0,Dairy & Chilled,Cheese,Sliced & Grated Cheese,0.15689290811054724,0.0,0.50709255283711
